symbol,cik,fiscal_year,market_cap,marketcap_source_url,shares_outstanding,shares_source_url,employees,employees_source_url,notes
EMN,915389,2025,,,,,13000,https://www.sec.gov/Archives/edgar/data/915389/000091538926000013/emn-20251231.htm,"10-K states a global employee population of approximately 13,000 people for FY2025."
EMR,32604,2025,,,,,71000,https://www.sec.gov/Archives/edgar/data/32604/000003260425000087/emr-20250930.htm,"10-K states approximately 71,000 employees at September 30, 2025."
ENDP,1593034,2015,13870000000,https://www.marketcaphistory.com/endp/,,,,,"Direct market-cap observation from MarketCapHistory: $13,870,000,000 on 2015-11-03, 58 days before 12/31/2015 fiscal year-end. Used as a near-year-end estimate and explicitly flagged. SEC confirms Endo International plc CIK 1593034 has a Dec. 31 fiscal year (e.g. FY2017 10-K: https://www.sec.gov/Archives/edgar/data/1593034/000159303418000010/endp-12312017x10k.htm)."
ENDP,1593034,2016,4210000000,https://www.marketcaphistory.com/endp/,,,,,"Direct market-cap observation from MarketCapHistory: $4,210,000,000 on 2016-11-01, 60 days before 12/31/2016 fiscal year-end. Used as a near-year-end estimate and explicitly flagged. SEC confirms Endo International plc CIK 1593034 has a Dec. 31 fiscal year (e.g. FY2017 10-K: https://www.sec.gov/Archives/edgar/data/1593034/000159303418000010/endp-12312017x10k.htm)."
ENDP,1593034,2017,1460000000,https://www.marketcaphistory.com/endp/,,,,,"Direct market-cap observation from MarketCapHistory: $1,460,000,000 on 2017-11-01, 60 days before 12/31/2017 fiscal year-end. Used as a near-year-end estimate and explicitly flagged. SEC confirms Endo International plc CIK 1593034 has a Dec. 31 fiscal year (e.g. FY2017 10-K: https://www.sec.gov/Archives/edgar/data/1593034/000159303418000010/endp-12312017x10k.htm)."
ENPH,1463101,2025,,,,,2872,https://www.sec.gov/Archives/edgar/data/1463101/000146310126000013/enph-20251231.htm,"10-K reports 2,872 full-time employees as of December 31, 2025."
ENS,1289308,2025,3611000000,https://stockanalysis.com/stocks/ens/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 3,611 million USD for FY2025 (period ending Mar '25); stored as 3,611,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 3,611 million USD for FY2025, period ending Mar '25; stored at source precision."
ENS,1289308,2026,6402000000,https://stockanalysis.com/stocks/ens/financials/ratios/,,,9682,https://www.sec.gov/Archives/edgar/data/1289308/000162828026036900/ens-20260331.htm,"10-K states approximately 9,682 employees at March 31, 2026. | Market cap reported by StockAnalysis/S&P Global Market Intelligence as 6,402 million USD for FY2026 (period ending Mar '26); stored as 6,402,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 6,402 million USD for FY2026, period ending Mar '26; stored at source precision."
EP,1066107,2009,6893578940,https://www.sec.gov/Archives/edgar/data/1066107/000095012310030136/h70114def14a.htm,,,,,"Market cap computed as exact 12/31/2009 SEC-stated closing price $9.83 × 701,279,648 common shares outstanding (716,041,302 issued less 14,761,654 treasury shares from the SEC balance sheet) = $6,893,578,940. Share-count source: https://www.sec.gov/Archives/edgar/data/1066107/000095012310075052/h74839e10vq.htm."
ERIE,922621,2025,,,,,6667,https://www.sec.gov/Archives/edgar/data/922621/000162828026010666/erie-20251231.htm,"10-K reports 6,667 full-time employees as of December 31, 2025."
ES,72741,2024,,,,,10680,https://www.sec.gov/Archives/edgar/data/72741/000007274125000007/es-20241231.htm,"10-K reports 10,680 employees for FY2024; exact worklist CIK path used."
ES,72741,2025,25261000000,https://stockanalysis.com/stocks/es/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 25,261 million USD for FY2025 (period ending Dec '25); stored as 25,261,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 25,261 million USD for FY2025, period ending Dec '25; stored at source precision."
ETFC,1015780,2001,3790000000,https://companiesmarketcap.com/e-trade/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
ETFC,1015780,2002,1740000000,https://companiesmarketcap.com/e-trade/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
ETFC,1015780,2003,4630000000,https://companiesmarketcap.com/e-trade/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
ETFC,1015780,2004,5520000000,https://companiesmarketcap.com/e-trade/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
ETFC,1015780,2005,8680000000,https://companiesmarketcap.com/e-trade/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
ETFC,1015780,2006,9550000000,https://companiesmarketcap.com/e-trade/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
ETFC,1015780,2007,1630000000,https://companiesmarketcap.com/e-trade/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
ETFC,1015780,2008,610000000,https://companiesmarketcap.com/e-trade/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
ETFC,1015780,2009,3330000000,https://companiesmarketcap.com/e-trade/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
ETFC,1015780,2010,3530000000,https://companiesmarketcap.com/e-trade/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
ETFC,1015780,2011,2270000000,https://companiesmarketcap.com/e-trade/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
ETFC,1015780,2012,2560000000,https://companiesmarketcap.com/e-trade/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
ETFC,1015780,2013,5640000000,https://companiesmarketcap.com/e-trade/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
ETFC,1015780,2014,7010000000,https://companiesmarketcap.com/e-trade/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
ETFC,1015780,2015,8630000000,https://companiesmarketcap.com/e-trade/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
ETFC,1015780,2016,9480000000,https://companiesmarketcap.com/e-trade/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
ETFC,1015780,2017,13280000000,https://companiesmarketcap.com/e-trade/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
ETFC,1015780,2018,10810000000,https://companiesmarketcap.com/e-trade/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
ETFC,1015780,2019,10100000000,https://companiesmarketcap.com/e-trade/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap; company fiscal year ends Dec. 31; source value is rounded.
ETN,1551182,2025,123709000000,https://stockanalysis.com/stocks/etn/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 123,709 million USD for FY2025 (period ending Dec '25); stored as 123,709,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 123,709 million USD for FY2025, period ending Dec '25; stored at source precision."
EVRG,1711269,2025,16688000000,https://stockanalysis.com/stocks/evrg/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 16,688 million USD for FY2025 (period ending Dec '25); stored as 16,688,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 16,688 million USD for FY2025, period ending Dec '25; stored at source precision."
EXPE,1324424,2025,,,122498000,https://www.sec.gov/Archives/edgar/data/1324424/000132442426000008/expe-20251231.htm,,,"Fiscal-year-end balance sheet reports shares in thousands: 116,975 common plus 5,523 Class B common = 122,498 thousand."
EXR,1289490,2025,,,,,8393,https://www.sec.gov/Archives/edgar/data/1289490/000128949026000011/exr-20251231.htm,"10-K reports 8,393 employees as of December 31, 2025."
FBHS,1519751,2016,8240000000,https://companiesmarketcap.com/fortune-brands-home-security/marketcap/,,,,,"Market cap is CompaniesMarketCap end-of-year market capitalization for 2016: $8.24B USD, stored as 8,240,000,000 USD at source precision. Used only where fiscal year ends in December, so calendar year-end aligns with fiscal year-end."
FBHS,1519751,2017,10380000000,https://companiesmarketcap.com/fortune-brands-home-security/marketcap/,,,,,"Market cap is CompaniesMarketCap end-of-year market capitalization for 2017: $10.38B USD, stored as 10,380,000,000 USD at source precision. Used only where fiscal year ends in December, so calendar year-end aligns with fiscal year-end."
FBHS,1519751,2018,5330000000,https://companiesmarketcap.com/fortune-brands-home-security/marketcap/,,,,,"Market cap is CompaniesMarketCap end-of-year market capitalization for 2018: $5.33B USD, stored as 5,330,000,000 USD at source precision. Used only where fiscal year ends in December, so calendar year-end aligns with fiscal year-end."
FBHS,1519751,2019,9110000000,https://companiesmarketcap.com/fortune-brands-home-security/marketcap/,,,,,"Market cap is CompaniesMarketCap end-of-year market capitalization for 2019: $9.11B USD, stored as 9,110,000,000 USD at source precision. Used only where fiscal year ends in December, so calendar year-end aligns with fiscal year-end."
FBHS,1519751,2020,11900000000,https://companiesmarketcap.com/fortune-brands-home-security/marketcap/,,,,,"Market cap is CompaniesMarketCap end-of-year market capitalization for 2020: $11.90B USD, stored as 11,900,000,000 USD at source precision. Used only where fiscal year ends in December, so calendar year-end aligns with fiscal year-end."
FBHS,1519751,2021,14510000000,https://companiesmarketcap.com/fortune-brands-home-security/marketcap/,,,,,"Market cap is CompaniesMarketCap end-of-year market capitalization for 2021: $14.51B USD, stored as 14,510,000,000 USD at source precision. Used only where fiscal year ends in December, so calendar year-end aligns with fiscal year-end."
FBHS,1519751,2022,7920000000,https://companiesmarketcap.com/fortune-brands-home-security/marketcap/,,,,,"Market cap is CompaniesMarketCap end-of-year market capitalization for 2022: $7.92B USD, stored as 7,920,000,000 USD at source precision. Used only where fiscal year ends in December, so calendar year-end aligns with fiscal year-end."
FDS,1013237,2025,14114000000,https://stockanalysis.com/stocks/fds/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 14,114 million USD for FY2025 (period ending Aug '25); stored as 14,114,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 14,114 million USD for FY2025, period ending Aug '25; stored at source precision."
FIX,1035983,2025,32845000000,https://stockanalysis.com/stocks/fix/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 32,845 million USD for FY2025 (period ending Dec '25); stored as 32,845,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 32,845 million USD for FY2025, period ending Dec '25; stored at source precision."
FLIR,354908,2009,5000000000,https://companiesmarketcap.com/flir-systems/marketcap/,,,,,"Market cap is CompaniesMarketCap end-of-year market capitalization for 2009: $5.00B USD, stored as 5,000,000,000 USD at source precision. Used only where fiscal year ends in December, so calendar year-end aligns with fiscal year-end."
FLIR,354908,2010,4730000000,https://companiesmarketcap.com/flir-systems/marketcap/,,,,,"Market cap is CompaniesMarketCap end-of-year market capitalization for 2010: $4.73B USD, stored as 4,730,000,000 USD at source precision. Used only where fiscal year ends in December, so calendar year-end aligns with fiscal year-end."
FLIR,354908,2011,3910000000,https://companiesmarketcap.com/flir-systems/marketcap/,,,,,"Market cap is CompaniesMarketCap end-of-year market capitalization for 2011: $3.91B USD, stored as 3,910,000,000 USD at source precision. Used only where fiscal year ends in December, so calendar year-end aligns with fiscal year-end."
FLIR,354908,2012,3250000000,https://companiesmarketcap.com/flir-systems/marketcap/,,,,,"Market cap is CompaniesMarketCap end-of-year market capitalization for 2012: $3.25B USD, stored as 3,250,000,000 USD at source precision. Used only where fiscal year ends in December, so calendar year-end aligns with fiscal year-end."
FLIR,354908,2013,4230000000,https://companiesmarketcap.com/flir-systems/marketcap/,,,,,"Market cap is CompaniesMarketCap end-of-year market capitalization for 2013: $4.23B USD, stored as 4,230,000,000 USD at source precision. Used only where fiscal year ends in December, so calendar year-end aligns with fiscal year-end."
