symbol,cik,fiscal_year,need_market_cap,need_shares,need_employees
EOP,1038339,2004,True,True,True
EOP,1038339,2005,True,True,True
EP,1066107,2009,True,False,True
EP,887396,2010,False,False,True
EP,887396,2011,False,False,True
EP,887396,2012,True,False,True
EP,887396,2013,False,False,True
EP,887396,2014,False,False,True
EP,887396,2015,False,False,True
EP,887396,2016,False,False,True
EP,887396,2017,False,False,True
EP,887396,2018,False,False,True
EP,887396,2019,False,False,True
EP,887396,2020,False,False,True
EP,887396,2021,False,False,True
EP,887396,2022,False,False,True
EP,887396,2023,False,False,True
EP,887396,2024,False,False,True
EP,887396,2025,True,False,True
EPAM,1352010,2010,True,True,True
EPAM,1352010,2011,True,True,True
EPAM,1352010,2012,False,False,True
EPAM,1352010,2013,False,False,True
EPAM,1352010,2014,False,False,True
EPAM,1352010,2015,False,False,True
EPAM,1352010,2016,False,False,True
EPAM,1352010,2017,False,False,True
EPAM,1352010,2018,False,False,True
EPAM,1352010,2019,False,False,True
EPAM,1352010,2020,False,False,True
EPAM,1352010,2021,False,False,True
EPAM,1352010,2022,False,False,True
EPAM,1352010,2023,False,False,True
EPAM,1352010,2024,False,False,True
EPAM,1352010,2025,True,False,True
EQ,1746466,2017,True,True,True
EQ,1746466,2018,False,False,True
EQ,1746466,2019,False,False,True
EQ,1746466,2020,False,False,True
EQ,1746466,2021,False,False,True
EQ,1746466,2022,False,False,True
EQ,1746466,2023,False,False,True
EQ,1746466,2024,False,False,True
EQ,1746466,2025,True,False,True
EQIX,1101239,2008,True,True,True
EQIX,1101239,2009,False,False,True
EQIX,1101239,2010,False,False,True
EQIX,1101239,2011,False,False,True
EQIX,1101239,2012,False,False,True
EQIX,1101239,2013,False,False,True
EQIX,1101239,2014,False,False,True
EQIX,1101239,2015,False,False,True
EQIX,1101239,2016,False,False,True
EQIX,1101239,2017,False,False,True
EQIX,1101239,2018,False,False,True
EQIX,1101239,2019,False,False,True
EQIX,1101239,2020,False,False,True
EQIX,1101239,2021,False,False,True
EQIX,1101239,2022,False,False,True
EQIX,1101239,2023,False,False,True
EQIX,1101239,2024,False,False,True
EQIX,1101239,2025,True,False,True
EQR,906107,2000,True,True,True
EQR,906107,2002,True,True,True
EQR,906107,2003,True,True,True
EQR,906107,2004,True,True,True
EQR,906107,2005,True,True,True
EQR,906107,2006,True,True,True
EQR,906107,2007,True,True,True
EQR,906107,2008,True,True,True
EQR,906107,2009,False,False,True
EQR,906107,2010,False,False,True
EQR,906107,2011,False,False,True
EQR,906107,2012,False,False,True
EQR,906107,2013,False,False,True
EQR,906107,2014,False,False,True
EQR,906107,2015,False,False,True
EQR,906107,2016,False,False,True
EQR,906107,2017,False,False,True
EQR,906107,2018,False,False,True
EQR,906107,2019,False,False,True
EQR,906107,2020,False,False,True
EQR,906107,2021,False,False,True
EQR,906107,2022,False,False,True
EQR,906107,2023,False,False,True
EQR,906107,2024,False,False,True
EQR,906107,2025,True,False,True
EQT,33213,2000,True,True,True
EQT,33213,2001,True,True,True
EQT,33213,2002,True,True,True
EQT,33213,2003,True,True,True
EQT,33213,2004,True,True,True
EQT,33213,2005,True,True,True
EQT,33213,2006,True,True,True
EQT,33213,2007,True,True,True
EQT,33213,2008,True,True,True
EQT,33213,2009,False,False,True
EQT,33213,2010,False,False,True
EQT,33213,2011,False,False,True
EQT,33213,2013,False,False,True
EQT,33213,2014,False,False,True
EQT,33213,2015,False,False,True
EQT,33213,2016,False,False,True
EQT,33213,2017,False,False,True
EQT,33213,2018,False,False,True
EQT,33213,2019,False,False,True
EQT,33213,2020,False,False,True
EQT,33213,2021,False,False,True
EQT,33213,2022,False,False,True
EQT,33213,2023,False,False,True
EQT,33213,2024,False,False,True
EQT,33213,2025,True,False,True
ERIE,922621,2008,True,True,True
ERIE,922621,2009,True,True,True
ERIE,922621,2010,True,True,True
ERIE,922621,2011,True,True,True
ERIE,922621,2012,True,True,True
ERIE,922621,2013,True,True,True
ERIE,922621,2014,True,True,True
ERIE,922621,2015,False,False,True
ERIE,922621,2016,False,False,True
ERIE,922621,2017,False,False,True
ERIE,922621,2018,False,False,True
ERIE,922621,2019,False,False,True
ERIE,922621,2020,False,False,True
ERIE,922621,2021,False,False,True
ERIE,922621,2022,False,False,True
ERIE,922621,2023,False,False,True
ERIE,922621,2024,False,False,True
ERIE,922621,2025,True,True,True
ES,72741,2009,False,False,True
ES,72741,2010,False,False,True
ES,72741,2011,False,False,True
ES,72741,2012,False,False,True
ES,72741,2013,False,False,True
ES,72741,2014,False,False,True
ES,72741,2015,False,False,True
ES,72741,2016,False,False,True
ES,72741,2017,False,False,True
ES,72741,2018,False,False,True
ES,72741,2019,False,False,True
ES,72741,2020,False,False,True
ES,72741,2021,False,False,True
ES,72741,2022,False,False,True
ES,72741,2023,False,False,True
ES,72741,2024,False,False,True
ES,72741,2025,True,False,True
ESRX,885721,2000,True,True,True
ESRX,885721,2002,True,True,True
ESRX,885721,2003,True,True,True
ESRX,885721,2004,True,True,True
ESRX,885721,2005,True,True,True
ESRX,885721,2006,True,True,True
ESRX,885721,2009,True,False,True
ESRX,885721,2010,True,False,True
ESRX,885721,2011,True,False,True
ESS,920522,2008,True,True,True
ESS,920522,2009,False,False,True
ESS,920522,2010,False,False,True
ESS,920522,2011,False,False,True
ESS,920522,2012,False,False,True
ESS,920522,2013,False,False,True
ESS,920522,2014,False,False,True
ESS,920522,2015,False,False,True
ESS,920522,2016,False,False,True
ESS,920522,2017,False,False,True
ESS,920522,2018,False,False,True
ESS,920522,2019,False,False,True
ESS,920522,2020,False,False,True
ESS,920522,2021,False,False,True
ESS,920522,2022,False,False,True
ESS,920522,2023,False,False,True
ESS,920522,2024,False,False,True
ESS,920522,2025,True,False,True
ESV,314808,2009,True,False,True
ESV,314808,2012,True,False,True
ESV,314808,2013,True,False,True
ESV,314808,2014,True,False,True
ESV,314808,2015,True,False,True
ESV,314808,2016,True,False,True
ETFC,1015780,2001,True,True,True
ETFC,1015780,2002,True,True,True
ETFC,1015780,2003,True,True,True
ETFC,1015780,2004,True,True,True
ETFC,1015780,2005,True,True,True
ETFC,1015780,2006,True,True,True
ETFC,1015780,2007,True,True,True
ETFC,1015780,2008,True,True,True
ETFC,1015780,2009,True,True,True
ETFC,1015780,2010,True,False,True
ETFC,1015780,2011,True,False,True
ETFC,1015780,2012,True,False,True
ETFC,1015780,2013,True,False,True
ETFC,1015780,2014,True,False,True
ETFC,1015780,2015,True,False,True
ETFC,1015780,2016,True,False,True
ETFC,1015780,2017,True,False,True
ETFC,1015780,2018,True,False,True
ETFC,1015780,2019,True,False,True
ETN,1551182,2010,False,False,True
ETN,1551182,2011,False,False,True
ETN,1551182,2020,False,False,True
ETN,1551182,2021,False,False,True
ETN,1551182,2022,False,False,True
ETN,1551182,2023,False,False,True
ETN,1551182,2024,False,False,True
ETN,1551182,2025,True,False,True
ETR,65984,2000,True,True,True
ETR,65984,2001,True,True,True
ETR,65984,2002,True,True,True
ETR,65984,2003,True,True,True
ETR,65984,2004,True,True,True
ETR,65984,2005,True,True,True
ETR,65984,2006,True,True,True
ETR,65984,2007,True,True,True
ETR,65984,2008,True,True,True
ETR,65984,2009,False,False,True
ETR,65984,2010,False,False,True
ETR,65984,2011,False,False,True
ETR,65984,2012,False,False,True
ETR,65984,2013,False,False,True
ETR,65984,2014,False,False,True
ETR,65984,2015,False,False,True
ETR,65984,2016,False,False,True
ETR,65984,2017,False,False,True
ETR,65984,2018,False,False,True
ETR,65984,2019,False,False,True
ETR,65984,2020,False,False,True
ETR,65984,2021,False,False,True
ETR,65984,2022,False,False,True
ETR,65984,2023,False,False,True
ETR,65984,2024,False,False,True
ETR,65984,2025,True,False,True
ETS,2053641,2024,True,True,True
ETS,2053641,2025,True,False,True
ETSY,1370637,2013,True,True,True
ETSY,1370637,2014,True,True,True
ETSY,1370637,2015,False,False,True
ETSY,1370637,2016,False,False,True
ETSY,1370637,2017,False,False,True
ETSY,1370637,2018,False,False,True
ETSY,1370637,2019,False,False,True
ETSY,1370637,2020,False,False,True
ETSY,1370637,2021,False,False,True
ETSY,1370637,2022,False,False,True
ETSY,1370637,2023,False,False,True
ETSY,1370637,2024,False,False,True
ETSY,1370637,2025,True,False,True
EVHC,1678531,2016,True,False,True
EVHC,1678531,2017,True,False,True
EVRG,1711269,2016,False,False,True
EVRG,1711269,2017,False,False,True
EVRG,1711269,2018,False,False,True
EVRG,1711269,2019,False,False,True
EVRG,1711269,2020,False,False,True
EVRG,1711269,2021,False,False,True
EVRG,1711269,2022,False,False,True
EVRG,1711269,2023,False,False,True
EVRG,1711269,2024,False,False,True
EVRG,1711269,2025,True,False,True
EW,1099800,2008,True,True,True
EW,1099800,2009,False,False,True
EW,1099800,2010,False,False,True
EW,1099800,2011,False,False,True
EW,1099800,2012,False,False,True
EW,1099800,2013,False,False,True
EW,1099800,2014,False,False,True
EW,1099800,2015,False,False,True
EW,1099800,2016,False,False,True
EW,1099800,2017,False,False,True
EW,1099800,2018,False,False,True
EW,1099800,2019,False,False,True
EW,1099800,2020,False,False,True
EW,1099800,2021,False,False,True
EW,1099800,2022,False,False,True
EW,1099800,2023,False,False,True
EW,1099800,2024,False,False,True
EW,1099800,2025,True,False,True
EXC,1109357,2000,True,True,True
EXC,1109357,2001,True,True,True
EXC,1109357,2002,True,True,True
EXC,1109357,2003,True,True,True
EXC,1109357,2004,True,True,True
EXC,1109357,2005,True,True,True
EXC,1109357,2006,True,True,True
EXC,1109357,2007,True,True,True
EXC,1109357,2008,True,True,True
EXC,1109357,2009,False,False,True
EXC,1109357,2010,False,False,True
EXC,1109357,2011,False,False,True
EXC,1109357,2012,False,False,True
EXC,1109357,2013,False,False,True
EXC,1109357,2014,False,False,True
EXC,1109357,2015,False,False,True
EXC,1109357,2016,False,False,True
EXC,1109357,2017,False,False,True
EXC,1109357,2018,False,False,True
EXC,1109357,2019,False,False,True
EXC,1109357,2020,False,False,True
EXC,1109357,2021,False,False,True
EXC,1109357,2022,False,False,True
EXC,1109357,2023,False,False,True
EXC,1109357,2024,False,False,True
EXC,1109357,2025,True,False,True
EXE,895126,2007,True,True,True
EXE,895126,2008,True,True,True
EXE,895126,2009,True,False,True
EXE,895126,2010,True,False,True
EXE,895126,2011,True,False,True
EXE,895126,2012,True,False,True
EXE,895126,2013,True,False,True
EXE,895126,2014,True,False,True
EXE,895126,2015,True,False,True
EXE,895126,2016,True,False,True
EXE,895126,2017,True,False,True
EXE,895126,2018,True,False,True
EXE,895126,2019,True,False,True
EXE,895126,2020,True,False,True
EXE,895126,2021,False,False,True
EXE,895126,2022,False,False,True
EXE,895126,2023,False,False,True
EXE,895126,2024,False,False,True
EXE,895126,2025,True,False,True
EXPD,746515,2001,True,True,True
EXPD,746515,2002,True,True,True
EXPD,746515,2003,True,True,True
EXPD,746515,2004,True,True,True
EXPD,746515,2005,True,True,True
EXPD,746515,2006,True,True,True
EXPD,746515,2007,True,True,True
EXPD,746515,2008,True,True,True
EXPD,746515,2009,False,False,True
EXPD,746515,2010,False,False,True
EXPD,746515,2011,False,False,True
EXPD,746515,2012,False,False,True
EXPD,746515,2013,False,False,True
EXPD,746515,2014,False,False,True
EXPD,746515,2015,False,False,True
EXPD,746515,2016,False,False,True
EXPD,746515,2017,False,False,True
EXPD,746515,2018,False,False,True
EXPD,746515,2019,False,False,True
EXPD,746515,2020,False,False,True
EXPD,746515,2021,False,False,True
EXPD,746515,2022,False,False,True
EXPD,746515,2023,False,False,True
EXPD,746515,2024,False,False,True
EXPD,746515,2025,True,False,True
EXPE,1324424,2005,True,True,True
EXPE,1324424,2006,True,True,True
EXPE,1324424,2007,True,True,True
EXPE,1324424,2008,True,True,True
EXPE,1324424,2009,False,False,True
EXPE,1324424,2010,False,False,True
EXPE,1324424,2011,False,False,True
EXPE,1324424,2012,False,False,True
EXPE,1324424,2013,False,False,True
EXPE,1324424,2014,False,False,True
EXPE,1324424,2015,False,False,True
EXPE,1324424,2016,False,False,True
EXPE,1324424,2017,False,False,True
EXPE,1324424,2018,False,False,True
EXPE,1324424,2019,False,False,True
EXPE,1324424,2020,False,False,True
EXPE,1324424,2021,False,False,True
EXPE,1324424,2022,False,False,True
EXPE,1324424,2023,False,False,True
EXPE,1324424,2024,False,False,True
EXPE,1324424,2025,True,True,True
EXR,1289490,2008,True,True,True
EXR,1289490,2009,False,False,True
EXR,1289490,2010,False,False,True
EXR,1289490,2011,False,False,True
EXR,1289490,2012,False,False,True
EXR,1289490,2013,False,False,True
EXR,1289490,2014,False,False,True
EXR,1289490,2015,False,False,True
EXR,1289490,2016,False,False,True
EXR,1289490,2017,False,False,True
EXR,1289490,2018,False,False,True
EXR,1289490,2019,False,False,True
EXR,1289490,2020,False,False,True
EXR,1289490,2021,False,False,True
EXR,1289490,2022,False,False,True
EXR,1289490,2023,False,False,True
EXR,1289490,2024,False,False,True
EXR,1289490,2025,True,False,True
F,37996,2000,True,True,True
F,37996,2001,True,True,True
F,37996,2005,True,True,True
F,37996,2006,True,True,True
F,37996,2007,True,True,True
F,37996,2008,True,True,True
F,37996,2009,False,False,True
F,37996,2010,False,False,True
F,37996,2011,False,False,True
F,37996,2012,False,False,True
F,37996,2013,False,False,True
F,37996,2014,False,False,True
F,37996,2015,False,False,True
F,37996,2016,False,False,True
F,37996,2017,False,False,True
F,37996,2018,False,False,True
F,37996,2019,False,False,True
F,37996,2020,False,False,True
F,37996,2021,False,False,True
F,37996,2022,False,False,True
F,37996,2023,False,False,True
F,37996,2024,False,False,True
F,37996,2025,True,True,True
FANG,1539838,2010,True,True,True
FANG,1539838,2011,True,True,True
FANG,1539838,2012,False,False,True
FANG,1539838,2013,False,False,True
FANG,1539838,2014,False,False,True
FANG,1539838,2015,False,False,True
FANG,1539838,2016,False,False,True
FANG,1539838,2017,False,False,True
FANG,1539838,2018,False,False,True
FANG,1539838,2019,False,False,True
FANG,1539838,2020,False,False,True
FANG,1539838,2021,False,False,True
FANG,1539838,2022,False,False,True
FANG,1539838,2023,False,False,True
FANG,1539838,2024,False,False,True
FANG,1539838,2025,True,False,True
FAST,815556,2000,True,True,True
FAST,815556,2001,True,True,True
FAST,815556,2007,True,True,True
FAST,815556,2008,True,True,True
FAST,815556,2009,False,False,True
FAST,815556,2010,False,False,True
FAST,815556,2011,False,False,True
FAST,815556,2012,False,False,True
FAST,815556,2013,False,False,True
FAST,815556,2014,False,False,True
FAST,815556,2015,False,False,True
FAST,815556,2016,False,False,True
FAST,815556,2017,False,False,True
FAST,815556,2018,False,False,True
FAST,815556,2019,False,False,True
FAST,815556,2020,False,False,True
FAST,815556,2021,False,False,True
FAST,815556,2022,False,False,True
FAST,815556,2023,False,False,True
FAST,815556,2024,False,False,True
FAST,815556,2025,True,False,True
FBF,50341,2000,True,True,True
FBF,50341,2001,True,True,True
FBF,50341,2002,True,True,True
FBF,50341,2003,True,True,True
FBHS,1519751,2016,True,False,True
FBHS,1519751,2017,True,False,True
FBHS,1519751,2018,True,False,True
FBHS,1519751,2019,True,False,True
FBHS,1519751,2020,True,False,True
FBHS,1519751,2021,True,False,True
FBHS,1519751,2022,True,False,True
FCN,887936,2008,True,True,True
FCN,887936,2009,False,False,True
FCN,887936,2010,False,False,True
FCN,887936,2011,False,False,True
FCN,887936,2012,False,False,True
FCN,887936,2013,False,False,True
FCN,887936,2014,False,False,True
FCN,887936,2015,False,False,True
FCN,887936,2016,False,False,True
FCN,887936,2017,False,False,True
FCN,887936,2018,False,False,True
FCN,887936,2019,False,False,True
FCN,887936,2020,False,False,True
FCN,887936,2021,False,False,True
FCN,887936,2022,False,False,True
FCN,887936,2023,False,False,True
FCN,887936,2024,False,False,True
FCN,887936,2025,True,False,True
FCPT,1650132,2013,True,True,True
FCPT,1650132,2014,True,True,True
FCPT,1650132,2015,False,False,True
FCPT,1650132,2016,False,False,True
FCPT,1650132,2017,False,False,True
FCPT,1650132,2018,False,False,True
FCPT,1650132,2019,False,False,True
FCPT,1650132,2020,False,False,True
FCPT,1650132,2021,False,False,True
FCPT,1650132,2022,False,False,True
FCPT,1650132,2023,False,False,True
FCPT,1650132,2024,False,False,True
FCPT,1650132,2025,True,False,True
FCX,831259,2001,True,True,True
FCX,831259,2007,True,True,True
FCX,831259,2008,True,True,True
FCX,831259,2009,False,False,True
FCX,831259,2010,False,False,True
FCX,831259,2011,False,False,True
FCX,831259,2012,False,False,True
FCX,831259,2013,False,False,True
FCX,831259,2014,False,False,True
FCX,831259,2015,False,False,True
FCX,831259,2016,False,False,True
FCX,831259,2017,False,False,True
FCX,831259,2018,False,False,True
FCX,831259,2019,False,False,True
FCX,831259,2020,False,False,True
FCX,831259,2021,False,False,True
FCX,831259,2022,False,False,True
FCX,831259,2023,False,False,True
FCX,831259,2024,False,False,True
FCX,831259,2025,True,False,True
FD,794367,2005,True,True,True
FDC,883980,2000,True,True,True
FDC,883980,2001,True,True,True
FDC,883980,2002,True,True,True
FDC,883980,2003,True,True,True
FDC,883980,2004,True,True,True
FDC,883980,2005,True,True,True
FDC,883980,2006,True,True,True
FDC,883980,2007,True,True,True
FDC,883980,2008,True,True,True
FDO,34408,2000,True,True,True
FDO,34408,2002,True,True,True
FDO,34408,2003,True,True,True
FDO,34408,2004,True,True,True
FDO,34408,2005,True,True,True
FDO,34408,2006,True,True,True
FDO,34408,2007,True,True,True
FDO,34408,2008,True,True,True
