company_number,company_name,ticker,former_names,companies_house_url,field,current_value,status,current_source,source_type,internal_crosscheck_value,internal_crosscheck_source,appears_in_files,consolidated_rows_affected,replacement_source_url,replacement_value,agrees_with_current,replacement_source_type,notes
05562053,Drax Group,DRX,,https://find-and-update.company-information.service.gov.uk/company/05562053,ftse_exit_date,2009-06-22,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2007-09-24; 2009-06-22,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,2,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2009-06-22,yes,index_provider_notice,
03959649,Easyjet,EZJ,,https://find-and-update.company-information.service.gov.uk/company/03959649,ftse_entry_date,2013-03-18,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2013-03-18; 2019-12-23; 2024-03-18,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,8,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2013-03-18,yes,index_provider_notice,
03959649,Easyjet,EZJ,,https://find-and-update.company-information.service.gov.uk/company/03959649,ftse_exit_date,2026-03-23,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2019-06-24; 2020-06-22; 2026-03-23,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,8,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2026-03-23,yes,index_provider_notice,
SC034993,Edinburgh Investment Trust,EDIN,,https://find-and-update.company-information.service.gov.uk/company/SC034993,ftse_exit_date,1984-07-02,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1984-07-02,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,1,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1984-07-02,yes,index_provider_notice,
00647788,Electrocomponents,RS1,,https://find-and-update.company-information.service.gov.uk/company/00647788,ftse_entry_date,2021-12-20,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2000-09-18; 2021-12-20; 2022-03-15,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,2,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2021-12-20,yes,index_provider_notice,
00647788,Electrocomponents,RS1,,https://find-and-update.company-information.service.gov.uk/company/00647788,ftse_exit_date,2024-06-24,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2002-06-24; 2022-03-15; 2024-06-24,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,2,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2024-06-24,yes,index_provider_notice,PDF lists the company as 'RS Group'.
14696069,EMAP,,,https://find-and-update.company-information.service.gov.uk/company/14696069,ftse_entry_date,1999-03-22,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,3,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1999-03-22,yes,index_provider_notice,
14696069,EMAP,,,https://find-and-update.company-information.service.gov.uk/company/14696069,ftse_exit_date,2005-09-19,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,3,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2005-09-19,yes,index_provider_notice,
00229231,EMI Group plc,EMI,,https://find-and-update.company-information.service.gov.uk/company/00229231,ftse_exit_date,2002-09-23,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1996-08-17; 2002-09-23,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,6,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2002-09-23,yes,index_provider_notice,PDF lists the company as 'EMI Group'.
13280545,Endeavour Mining,EDV,,https://find-and-update.company-information.service.gov.uk/company/13280545,ftse_entry_date,2022-03-21,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2022-03-21; 2024-07-08,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,5,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2022-03-21,yes,index_provider_notice,
13280545,Endeavour Mining,EDV,,https://find-and-update.company-information.service.gov.uk/company/13280545,ftse_exit_date,2024-03-18,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2024-03-18,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,5,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2024-03-18,yes,index_provider_notice,
03438871,Energis,ENG,,https://find-and-update.company-information.service.gov.uk/company/03438871,ftse_entry_date,1999-03-22,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1999-03-22,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,2,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1999-03-22,yes,index_provider_notice,
03438871,Energis,ENG,,https://find-and-update.company-information.service.gov.uk/company/03438871,ftse_exit_date,2001-09-24,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2001-09-24,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,2,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2001-09-24,yes,index_provider_notice,
00154236,English China Clays,ECC,ECC Group; English China Clays,https://find-and-update.company-information.service.gov.uk/company/00154236,ftse_exit_date,1993-06-01,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1990-04-02; 1993-06-01,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,8,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1993-06-01,yes,index_provider_notice,
10517727,Enterprise Inns,,,https://find-and-update.company-information.service.gov.uk/company/10517727,ftse_entry_date,2004-03-22,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,4,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2004-03-22,yes,index_provider_notice,
10517727,Enterprise Inns,,,https://find-and-update.company-information.service.gov.uk/company/10517727,ftse_exit_date,2008-09-22,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,4,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2008-09-22,yes,index_provider_notice,
01682048,Enterprise Oil,ETP,,https://find-and-update.company-information.service.gov.uk/company/01682048,ftse_entry_date,1984-07-19,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1984-07-19; 1988-02-25; 2001-09-24,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,12,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1984-07-19,yes,index_provider_notice,Corporate event note: Corporate Event - Sub division of company into Bowater Inds and Bowater Inc
01682048,Enterprise Oil,ETP,,https://find-and-update.company-information.service.gov.uk/company/01682048,ftse_exit_date,2002-05-10,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1985-04-01; 1998-09-21; 2002-05-10,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,12,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2002-05-10,yes,index_provider_notice,
07108619,Essar energy,ESSR,,https://find-and-update.company-information.service.gov.uk/company/07108619,ftse_entry_date,2010-06-21,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2010-06-21,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,2,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2010-06-21,yes,index_provider_notice,
07108619,Essar energy,ESSR,,https://find-and-update.company-information.service.gov.uk/company/07108619,ftse_exit_date,2012-03-19,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2012-03-19,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,2,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2012-03-19,yes,index_provider_notice,
06023510,Eurasian Natural Resources Corporation,ENRC,,https://find-and-update.company-information.service.gov.uk/company/06023510,ftse_entry_date,,value_missing_source_cited,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2008-03-26,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,5,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2008-03-26,,index_provider_notice,"Date was missing; FTSE Russell record gives 2008-03-26, matching the internal crosscheck."
06023510,Eurasian Natural Resources Corporation,ENRC,,https://find-and-update.company-information.service.gov.uk/company/06023510,ftse_exit_date,,value_missing_source_cited,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2013-09-23,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,5,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2013-09-23,,index_provider_notice,"Date was missing; FTSE Russell record gives 2013-09-23, matching the internal crosscheck."
03583610,Eurotunnel,,,https://find-and-update.company-information.service.gov.uk/company/03583610,ftse_entry_date,1991-01-02,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,1,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1991-01-02,yes,index_provider_notice,
03583610,Eurotunnel,,,https://find-and-update.company-information.service.gov.uk/company/03583610,ftse_exit_date,1992-06-22,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,1,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1992-06-22,yes,index_provider_notice,
07784342,Evraz,EVR,,https://find-and-update.company-information.service.gov.uk/company/07784342,ftse_entry_date,2011-12-19,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2011-12-19; 2018-01-15,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,6,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2011-12-19,yes,index_provider_notice,
07784342,Evraz,EVR,,https://find-and-update.company-information.service.gov.uk/company/07784342,ftse_exit_date,2022-03-21,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2013-06-24; 2022-03-21,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,6,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2022-03-21,yes,index_provider_notice,
03720393,Experian Group,EXPN,,https://find-and-update.company-information.service.gov.uk/company/03720393,ftse_entry_date,2006-10-11,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2006-10-11,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,21,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2006-10-11,yes,index_provider_notice,Corporate event note: Corporate Event - Demerger of GUS Plc into Experian Group Ltd and Home Retail Group
SC246627,Ferguson,FERG,Wolseley,https://find-and-update.company-information.service.gov.uk/company/SC246627,ftse_entry_date,1984-01-02,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2009-06-22,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,5,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1993-06-21,no,index_provider_notice,Spine's 1984-01-02 is a launch placeholder; first FTSE 100 entry per FTSE Russell record is 1993-06-21 (as 'Wolseley'). Later episodes may exist; see PDF.
